Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000100121	GGTLC2	22	+	22644475	22647903	0.227393	9.622674	13.051464
ENSG00000253338	IGLV3-29	22	+	22661299	22661542	0.000000	0.000000	0.000000
ENSG00000253451	IGLV2-28	22	+	22664473	22664907	0.000000	0.000000	0.000000
ENSG00000211658	IGLV3-27	22	+	22668288	22668806	0.000000	0.000000	0.000000
ENSG00000253913	IGLV3-26	22	+	22673152	22673602	0.000000	0.000000	0.000000
ENSG00000253779	IGLVVI-25-1	22	+	22679097	22679345	0.000000	0.000000	0.000000
ENSG00000211659	IGLV3-25	22	+	22686726	22687271	0.000000	0.000000	0.000000
ENSG00000232350	LL22NC03-102D1.16	22	+	22689831	22689978	0.000000	0.000000	0.000000
ENSG00000223999	LL22NC03-102D1.18	22	-	22692778	22693312	0.000000	0.000000	0.000000
ENSG00000253822	IGLV3-24	22	+	22694439	22694952	0.000000	0.000000	0.000000
ENSG00000211660	IGLV2-23	22	+	22697789	22698407	0.502988	16.410532	22.257998
ENSG00000253546	IGLVVI-22-1	22	+	22700760	22700970	0.000000	0.000000	0.000000
ENSG00000211661	IGLV3-22	22	+	22704265	22704822	0.000000	0.000000	0.000000
ENSG00000211662	IGLV3-21	22	+	22711689	22713203	0.000000	0.000000	0.000000
ENSG00000254240	IGLVI-20	22	+	22715290	22715419	0.000000	0.000000	0.000000
ENSG00000211663	IGLV3-19	22	+	22720623	22721145	0.000000	0.000000	0.000000
ENSG00000278667	LL22NC03-48A11.14	22	-	22730725	22731090	0.000000	0.000000	0.000000
ENSG00000211664	IGLV2-18	22	+	22734607	22735096	0.000000	0.000000	0.000000
ENSG00000253152	IGLV3-17	22	+	22738944	22739187	0.000000	0.000000	0.000000
ENSG00000211665	IGLV3-16	22	+	22747383	22747911	0.000000	0.000000	0.000000
ENSG00000253786	IGLV3-15	22	+	22755554	22755797	0.000000	0.000000	0.000000
ENSG00000211666	IGLV2-14	22	+	22758700	22759218	61.549313	2008.113525	2723.652588
ENSG00000253590	IGLV3-13	22	+	22762294	22762516	0.000000	0.000000	0.000000
ENSG00000211667	IGLV3-12	22	+	22771824	22772586	0.000000	0.000000	0.000000
ENSG00000231392	LL22NC03-24A12.8	22	+	22774529	22774691	0.000000	0.000000	0.000000
ENSG00000275772	LL22NC03-24A12.9	22	-	22785643	22787268	0.000000	0.000000	0.000000
ENSG00000211668	IGLV2-11	22	+	22792491	22793007	0.000000	0.000000	0.000000
ENSG00000274381	LL22NC03-84E4.13	22	+	22803076	22803360	0.000000	0.000000	0.000000
ENSG00000211669	IGLV3-10	22	+	22811747	22812285	0.000000	0.000000	0.000000
ENSG00000226477	LL22NC03-84E4.11	22	+	22814671	22814926	0.000000	0.000000	0.000000
ENSG00000211670	IGLV3-9	22	+	22819010	22819756	0.000000	0.000000	0.000000
ENSG00000278196	IGLV2-8	22	+	22822658	22823293	0.000000	0.000000	0.000000
ENSG00000237127	LL22NC03-84E4.8	22	+	22834865	22835117	0.000000	0.000000	0.000000
ENSG00000254077	IGLV3-7	22	+	22838602	22838872	0.000000	0.000000	0.000000
ENSG00000253448	IGLV3-6	22	+	22850375	22850624	0.000000	0.000000	0.000000
ENSG00000253234	IGLV2-5	22	+	22856762	22857038	0.000000	0.000000	0.000000
ENSG00000226420	IGLV3-4	22	+	22858025	22858268	0.000000	0.000000	0.000000
ENSG00000211672	IGLV4-3	22	+	22871507	22872035	0.000000	0.000000	0.000000
ENSG00000253963	IGLV3-2	22	+	22873212	22873440	0.000000	0.000000	0.000000
ENSG00000211673	IGLV3-1	22	+	22880706	22881396	0.000000	0.000000	0.000000
ENSG00000264824	MIR5571	22	+	22886267	22886379	0.000000	0.000000	0.000000
ENSG00000254709	IGLL5	22	+	22887780	22896107	0.000000	0.000000	0.000000
ENSG00000211674	IGLJ1	22	+	22893692	22893818	1.915838	62.506306	84.778801
ENSG00000211675	IGLC1	22	+	22895375	22895834	26.312613	858.477661	1164.373901
ENSG00000211676	IGLJ2	22	+	22899481	22899655	3.969398	129.505936	175.652023
ENSG00000211677	IGLC2	22	+	22900976	22901437	707.057739	23068.531250	31288.400391
ENSG00000211678	IGLJ3	22	+	22904850	22905025	7.798118	254.422104	345.078827
ENSG00000211679	IGLC3	22	+	22906342	22906803	279.966980	9134.228516	12388.972656
ENSG00000211680	IGLJ4	22	+	22910574	22910606	0.000000	0.000000	0.000000
ENSG00000254029	IGLC4	22	+	22910828	22911075	0.000000	0.000000	0.000000
ENSG00000211681	IGLJ5	22	+	22914237	22914308	0.000000	0.000000	0.000000
ENSG00000254030	IGLC5	22	+	22915635	22915927	3.875370	126.438179	171.491135
ENSG00000211682	IGLJ6	22	+	22918132	22918201	1.971429	64.320023	87.238792
ENSG00000222037	IGLC6	22	+	22919535	22919851	3.820778	124.657051	169.075348
ENSG00000211684	IGLJ7	22	+	22921390	22921435	0.000000	0.000000	0.000000
ENSG00000211685	IGLC7	22	+	22922594	22923034	2.197251	71.687714	97.231766
ENSG00000237472	AP000361.2	22	+	22988263	22988581	0.000000	0.000000	0.000000
ENSG00000223679	AP000362.1	22	+	22990690	23008356	0.000000	0.000000	0.000000
ENSG00000100218	RSPH14	22	-	23059415	23145021	0.000000	0.000000	0.000000
ENSG00000128266	GNAZ	22	+	23070361	23125037	0.142678	51.892414	70.382935
ENSG00000283438	Metazoa_SRP	22	-	23132730	23133005	0.000000	0.000000	0.000000
ENSG00000275635	U7	22	-	23137805	23137864	0.000000	0.000000	0.000000
ENSG00000100228	RAB36	22	+	23145326	23164350	0.468229	18.689041	25.348394
ENSG00000099994	SUSD2	22	+	24181259	24189110	0.292101	12.574455	17.055035
ENSG00000099998	GGT5	22	-	24219654	24245142	0.005352	0.262966	0.356667
ENSG00000099991	CABIN1	22	+	24011192	24178628	1.398323	320.619415	434.863800
ENSG00000232545	KB-318B8.7	22	+	24101689	24103354	1.421147	46.366474	62.887959
ENSG00000100014	SPECC1L	22	+	24270817	24417740	2.751996	230.780319	313.012848
ENSG00000258555	SPECC1L-ADORA2A	22	+	24270898	24442356	0.872266	28.458630	38.599121
ENSG00000128271	ADORA2A	22	+	24417879	24442360	0.000000	0.000000	0.000000
ENSG00000178803	ADORA2A-AS1	22	-	24429206	24495074	0.000000	0.000000	0.000000
ENSG00000100024	UPB1	22	+	24494107	24528390	0.000000	0.000000	0.000000
ENSG00000228923	AP000355.2	22	+	24516508	24518386	0.000000	0.000000	0.000000
ENSG00000167037	SGSM1	22	+	24806169	24927578	0.115487	4.881875	6.621404
ENSG00000199783	SNORD56	22	-	24901147	24901214	0.000000	0.000000	0.000000
ENSG00000231466	CTA-246H3.11	22	-	25349543	25350322	0.105128	3.429916	4.652077
ENSG00000272942	CTA-246H3.12	22	-	25434324	25435070	0.180723	5.896285	7.997273
ENSG00000100068	LRP5L	22	-	25351418	25405377	0.886059	64.221687	87.105415
ENSG00000100058	CRYBB2P1	22	+	25448105	25520854	1.236053	209.839371	284.610168
ENSG00000277872	MIR6817	22	+	25455646	25455711	0.000000	0.000000	0.000000
ENSG00000272977	CTA-390C10.10	22	+	25476218	25479971	0.129995	4.241229	5.752481
ENSG00000197077	KIAA1671	22	+	24952730	25197448	0.193192	99.135941	134.460464
ENSG00000279085	CTA-243E7.4	22	-	25009685	25015072	0.000000	0.000000	0.000000
ENSG00000279548	CTA-243E7.3	22	-	25022594	25024652	0.000000	0.000000	0.000000
ENSG00000279006	CTA-243E7.2	22	-	25048967	25051966	0.000000	0.000000	0.000000
ENSG00000279110	CTA-243E7.1	22	-	25052122	25065241	0.000000	0.000000	0.000000
ENSG00000203280	CTA-221G9.12	22	-	25102433	25112692	0.000000	0.000000	0.000000
ENSG00000271181	CTA-221G9.10	22	-	25179309	25179554	0.000000	0.000000	0.000000
ENSG00000138867	GUCD1	22	-	24540423	24555935	10.060416	438.760651	595.101562
ENSG00000100028	SNRPD3	22	+	24555503	24609980	15.866765	784.094971	1063.486816
ENSG00000100031	GGT1	22	+	24583750	24629005	0.606959	176.469879	239.350357
ENSG00000178026	LRRC75B	22	-	24585620	24593208	1.014611	71.650780	97.181671
ENSG00000230947	AP000356.2	22	+	24598054	24599398	0.000000	0.000000	0.000000
ENSG00000215481	BCRP3	22	+	24632915	24653356	0.399249	40.636841	55.116722
ENSG00000224124	POM121L10P	22	-	24657481	24658765	0.000000	0.000000	0.000000
ENSG00000224806	ARL5AP4	22	+	24686168	24686679	0.000000	0.000000	0.000000
ENSG00000224334	AP000357.4	22	+	24686923	24688087	0.000000	0.000000	0.000000
ENSG00000282012	LL22NC03-N95F10.1	22	-	24691122	24696003	0.000000	0.000000	0.000000
ENSG00000237601	AP000358.5	22	+	24703348	24703503	0.000000	0.000000	0.000000
ENSG00000182351	CRIP1P4	22	+	24712292	24712520	0.000000	0.000000	0.000000
ENSG00000184571	PIWIL3	22	-	24719034	24774720	0.000000	0.000000	0.000000
ENSG00000236464	CTA-796E4.3	22	+	26161834	26164303	0.000000	0.000000	0.000000
ENSG00000229770	CTA-796E4.4	22	-	26161910	26163214	0.000000	0.000000	0.000000
ENSG00000100077	GRK3	22	+	25564849	25729294	2.135709	71.210747	96.584846
ENSG00000237387	CTA-407F11.7	22	-	25580241	25581382	0.000000	0.000000	0.000000
ENSG00000224003	YES1P1	22	+	25647261	25649232	0.393735	12.846033	17.423384
ENSG00000222585	RNA5SP494	22	-	25715041	25715169	0.000000	0.000000	0.000000
ENSG00000100095	SEZ6L	22	+	26169474	26383597	0.421735	15.928548	21.604271
ENSG00000224192	RP11-259P1.1	22	-	26241331	26254092	0.000000	0.000000	0.000000
ENSG00000133454	MYO18B	22	+	25742144	26031041	0.707614	38.267563	51.903217
ENSG00000278960	CTA-407F11.9	22	-	25756318	25756669	0.000000	0.000000	0.000000
ENSG00000231933	CTA-125H2.2	22	-	25876854	25903247	0.000000	0.000000	0.000000
ENSG00000232464	CTA-125H2.1	22	-	25959074	25983526	0.000000	0.000000	0.000000
ENSG00000223056	RN7SKP169	22	-	25963983	25964273	0.000000	0.000000	0.000000
ENSG00000232050	CTA-125H2.3	22	-	26006389	26006532	0.000000	0.000000	0.000000
ENSG00000196431	CRYBA4	22	+	26621964	26630672	0.000000	0.000000	0.000000
ENSG00000100122	CRYBB1	22	-	26599278	26618088	0.641561	20.931627	28.390070
ENSG00000223704	LINC01422	22	+	26858634	26865786	0.058084	1.895054	2.570307
ENSG00000233521	RP5-1172A22.1	22	-	27221349	27224727	0.191720	16.220257	21.999924
ENSG00000227838	RP1-213J1P__B.1	22	-	27676559	27714970	0.000000	0.000000	0.000000
ENSG00000231495	RP1-213J1P__B.2	22	+	27707580	27709931	0.000000	0.000000	0.000000
ENSG00000225783	MIAT	22	+	26646428	26676475	0.396853	34.402943	46.661533
ENSG00000278404	MIAT_exon1	22	+	26657521	26657655	0.000430	0.014029	0.019028
ENSG00000206028	CTA-373H7.7	22	-	26667693	26672654	0.026640	0.869159	1.178861
ENSG00000277941	MIAT_exon5_1	22	+	26671402	26671550	0.000000	0.000000	0.000000
ENSG00000275942	MIAT_exon5_2	22	+	26672164	26672248	0.004875	0.159052	0.215726
ENSG00000244625	MIATNB	22	+	26672767	26780207	0.033177	61.135128	82.919044
ENSG00000276991	MIAT_exon5_3	22	+	26673254	26673630	0.092126	3.005711	4.076718
ENSG00000169184	MN1	22	-	27748277	27801498	2.581307	88.243004	119.686104
ENSG00000128203	ASPHD2	22	+	26429273	26445015	1.070061	34.911907	47.351860
ENSG00000100099	HPS4	22	-	26443423	26483837	1.748587	317.399078	430.496002
ENSG00000100104	SRRD	22	+	26483877	26494658	2.656740	118.698029	160.992981
ENSG00000100109	TFIP11	22	-	26491225	26512505	3.071214	208.035583	282.163635
ENSG00000261188	CTA-445C9.14	22	+	26512537	26514568	1.281988	41.826256	56.729958
ENSG00000128294	TPST2	22	-	26521983	26596717	0.409328	78.785255	106.858337
ENSG00000221760	MIR548J	22	-	26555212	26555323	0.000000	0.000000	0.000000
ENSG00000213707	HMGB1P10	22	+	26560526	26561088	1.369449	44.679768	60.600243
ENSG00000100314	CABP7	22	+	29720084	29731839	0.295343	9.635888	13.069386
ENSG00000100319	ZMAT5	22	-	29730956	29767011	1.058274	121.390503	164.644836
ENSG00000200976	Y_RNA	22	+	29758758	29758859	0.000000	0.000000	0.000000
ENSG00000184076	UQCR10	22	+	29767369	29770413	22.216410	835.511169	1133.223755
ENSG00000186575	NF2	22	+	29603556	29698598	7.634101	342.126038	464.033752
ENSG00000233010	RPEP4	22	+	29608900	29609501	0.865449	28.236219	38.297459
ENSG00000100325	ASCC2	22	-	29788608	29838304	2.656796	291.552521	395.439636
ENSG00000181123	RP4-539M6.14	22	+	30475364	30492804	0.000000	0.000000	0.000000
ENSG00000214161	SDC4P	22	-	30481311	30481911	0.000000	0.000000	0.000000
ENSG00000133488	SEC14L4	22	-	30488913	30505711	0.230945	7.678225	10.414160
ENSG00000214491	SEC14L6	22	-	30522799	30546682	0.224057	7.310104	9.914869
ENSG00000225774	SIRPAP1	22	+	30542536	30544305	0.000000	0.000000	0.000000
ENSG00000128242	GAL3ST1	22	-	30554635	30574587	0.024305	6.190050	8.395714
ENSG00000100036	SLC35E4	22	+	30635652	30669016	0.358266	24.697462	33.497761
ENSG00000167065	DUSP18	22	-	30652051	30667890	0.130012	25.539345	34.639626
ENSG00000250318	CTA-963H5.5	22	-	30653877	30654814	0.000000	0.000000	0.000000
ENSG00000099995	SF3A1	22	-	30331988	30356947	7.382913	338.885071	459.637970
ENSG00000187860	CCDC157	22	+	30356635	30378658	0.081934	5.766401	7.821107
ENSG00000099999	RNF215	22	-	30368811	30421771	0.766089	115.837143	157.112701
ENSG00000100003	SEC14L2	22	+	30396857	30425317	0.716258	68.586472	93.025475
ENSG00000249590	RP4-539M6.19	22	+	30409255	30428990	0.000000	0.000000	0.000000
ENSG00000273350	RP4-539M6.20	22	+	30420512	30420912	0.000000	0.000000	0.000000
ENSG00000222915	RNU6-564P	22	+	30421045	30421148	0.000000	0.000000	0.000000
ENSG00000272689	RP4-539M6.21	22	-	30421206	30421536	1.075529	35.090305	47.593826
ENSG00000242114	MTFP1	22	+	30425530	30429053	4.883844	204.557938	277.446808
ENSG00000100029	PES1	22	-	30576625	30607083	5.184856	643.818848	873.226929
ENSG00000223831	RP1-56J10.8	22	+	30598309	30606687	0.000000	0.000000	0.000000
ENSG00000185339	TCN2	22	+	30606838	30627278	2.066624	96.436493	130.799133
ENSG00000100330	MTMR3	22	+	29883155	30030866	1.895529	131.925491	178.933716
ENSG00000207455	RNU6-331P	22	-	29899587	29899693	0.000000	0.000000	0.000000
ENSG00000279159	RP3-394A18.1	22	-	29978950	30028236	0.020437	0.666779	0.904369
ENSG00000275818	MIR6818	22	+	30007049	30007113	0.143507	4.682073	6.350407
ENSG00000227117	HORMAD2-AS1	22	-	30008742	30080480	0.000000	0.000000	0.000000
ENSG00000227201	CNN2P1	22	-	30046276	30047193	0.000000	0.000000	0.000000
ENSG00000176635	HORMAD2	22	+	30080174	30177075	0.000000	0.000000	0.000000
ENSG00000226573	CTA-85E5.7	22	-	30105094	30105408	0.000000	0.000000	0.000000
ENSG00000225971	CTA-85E5.6	22	-	30136673	30137681	0.000000	0.000000	0.000000
ENSG00000225676	RP3-438O4.4	22	-	30184644	30207109	0.000000	0.000000	0.000000
ENSG00000232530	RP1-102K2.6	22	+	30239194	30240538	0.000000	0.000000	0.000000
ENSG00000128342	LIF	22	-	30240447	30246851	4.305871	140.483734	190.541473
ENSG00000268812	RP1-102K2.8	22	+	30246205	30246998	0.000000	0.000000	0.000000
ENSG00000099985	OSM	22	-	30262829	30266840	0.000000	0.000000	0.000000
ENSG00000279699	RP1-102K2.9	22	-	30275215	30276951	0.069660	2.272733	3.082563
ENSG00000239282	GATSL3	22	-	30285117	30289627	0.000000	0.000000	0.000000
ENSG00000248751	RP1-130H16.18	22	-	30285238	30299482	0.950981	32.862629	44.572372
ENSG00000099992	TBC1D10A	22	-	30291990	30327046	0.227454	95.594971	129.657745
ENSG00000235989	MORC2-AS1	22	+	30922308	30932449	0.033952	5.008855	6.793631
ENSG00000133422	MORC2	22	-	30925130	30968298	3.930489	167.987473	227.845444
ENSG00000184792	OSBP2	22	+	30693782	30907824	0.072049	100.960884	136.935669
ENSG00000264661	MIR3200	22	+	30731557	30731641	0.000000	0.000000	0.000000
ENSG00000237977	EIF4HP2	22	+	30902219	30902781	1.069272	34.886169	47.316944
ENSG00000100078	PLA2G3	22	-	31134809	31140607	0.405265	13.222213	17.933605
ENSG00000185133	INPP5J	22	+	31122731	31134696	0.396101	18.824963	25.532747
ENSG00000253352	TUG1	22	+	30970677	30979395	12.858495	663.795715	900.322021
ENSG00000276664	TUG1_1	22	+	30971005	30971149	0.026223	0.855554	1.160408
ENSG00000276057	TUG1_2	22	+	30971296	30971382	0.014856	0.484693	0.657401
ENSG00000276965	TUG1_3	22	+	30972857	30973093	0.109452	3.570991	4.843421
ENSG00000275307	TUG1_4	22	+	30973417	30973597	0.000000	0.000000	0.000000
ENSG00000269987	RP3-430N8.11	22	-	30976515	30978848	0.000000	0.000000	0.000000
ENSG00000269972	RP3-430N8.10	22	-	30977516	30977858	0.265939	8.676550	11.768213
ENSG00000214125	RP3-412A9.15	22	-	31155966	31156647	0.000000	0.000000	0.000000
ENSG00000264141	MIR3928	22	-	31160062	31160119	0.000000	0.000000	0.000000
ENSG00000138942	RNF185	22	+	31160183	31207019	5.043516	175.298691	237.761810
ENSG00000254835	RNF185-AS1	22	-	31205264	31205616	0.000000	0.000000	0.000000
ENSG00000278920	RP3-412A9.17	22	+	31051630	31068327	0.019320	0.630336	0.854940
ENSG00000240186	RN7SL633P	22	+	31059989	31060285	0.000000	0.000000	0.000000
ENSG00000183963	SMTN	22	+	31064105	31104757	1.474749	233.369751	316.525024
ENSG00000273387	RP3-412A9.16	22	-	31082156	31083565	0.397848	12.980226	17.605391
ENSG00000198832	SELM	22	-	31104772	31120069	0.809920	88.494759	120.027550
ENSG00000235573	RP3-412A9.12	22	+	31113017	31113396	0.000000	0.000000	0.000000
ENSG00000213888	LINC01521	22	+	31346777	31348719	0.322697	14.863665	20.159945
ENSG00000182541	LIMK2	22	+	31212239	31280080	0.874418	158.301910	214.708649
ENSG00000199695	RNU6-1128P	22	-	31222745	31222853	0.000000	0.000000	0.000000
ENSG00000202019	Y_RNA	22	-	31230071	31230172	0.000000	0.000000	0.000000
ENSG00000100100	PIK3IP1	22	-	31281593	31292534	1.167674	50.949001	69.103355
ENSG00000228839	PIK3IP1-AS1	22	+	31292499	31338021	0.047337	10.514574	14.261168
ENSG00000212542	RNA5SP496	22	+	31305404	31305512	0.000000	0.000000	0.000000
ENSG00000100105	PATZ1	22	-	31325804	31346232	3.271069	237.186752	321.702087
ENSG00000183530	PRR14L	22	-	31676256	31750140	3.665948	156.715424	212.556885
ENSG00000128253	RFPL2	22	-	32190435	32203477	0.000000	0.000000	0.000000
ENSG00000279219	AL008723.1	22	+	32191094	32191452	0.000000	0.000000	0.000000
ENSG00000254127	IGLCOR22-1	22	+	32199919	32200234	0.189873	6.194814	8.402175
ENSG00000128254	C22orf24	22	-	31933521	31945518	0.000000	0.000000	0.000000
ENSG00000128245	YWHAH	22	+	31944461	31957603	4.198400	868.860718	1178.456543
ENSG00000100150	DEPDC5	22	+	31753951	31907034	1.034561	76.604630	103.900696
ENSG00000242251	RN7SL20P	22	+	31757202	31757498	0.377104	12.303430	16.687437
ENSG00000236132	CTA-440B3.1	22	-	31816379	31817491	0.000000	0.000000	0.000000
ENSG00000252909	RNU6-201P	22	+	31837238	31837298	0.000000	0.000000	0.000000
ENSG00000227813	RP1-180M12.1	22	-	31890344	31891434	0.000000	0.000000	0.000000
ENSG00000242082	RP1-90G24.10	22	+	32205115	32269666	0.004578	0.149362	0.202584
ENSG00000100191	SLC5A4	22	-	32218476	32255341	0.226601	7.393105	10.027446
ENSG00000214076	CPSF1P1	22	+	32269381	32273110	0.425466	13.881293	18.827530
ENSG00000128276	RFPL3	22	+	32354885	32361161	0.000000	0.000000	0.000000
ENSG00000271093	IGLCOR22-2	22	-	32356676	32356988	0.000000	0.000000	0.000000
ENSG00000205853	RFPL3S	22	-	32359906	32382052	0.177654	23.960960	32.498825
ENSG00000274617	RFPL3-AS1_1	22	+	32362972	32363059	0.000000	0.000000	0.000000
ENSG00000274170	RFPL3-AS1_2	22	+	32368497	32368567	0.000000	0.000000	0.000000
ENSG00000230736	RP1-149A16.3	22	+	32376664	32384343	0.000000	0.000000	0.000000
ENSG00000243519	IGLVIVOR22-2	22	+	32376682	32377135	0.000000	0.000000	0.000000
ENSG00000241954	RP1-149A16.17	22	+	32383786	32385631	0.000000	0.000000	0.000000
ENSG00000180957	PITPNB	22	-	27851669	27920134	2.487424	165.224457	224.097900
ENSG00000235954	TTC28-AS1	22	+	27919376	28008581	0.232045	176.834763	239.845215
ENSG00000277460	TTC28-AS1_1	22	+	27919384	27919545	0.018637	0.608052	0.824716
ENSG00000264073	MIR3199-1	22	-	27920525	27920612	0.000000	0.000000	0.000000
ENSG00000283225	MIR3199-2	22	+	27920526	27920611	0.674419	22.003656	29.844086
ENSG00000276150	TTC28-AS1_2	22	+	27922022	27922178	0.174297	5.686630	7.712913
ENSG00000100154	TTC28	22	-	27978014	28679865	0.084222	55.178913	74.840477
ENSG00000274342	TTC28-AS1_3	22	+	27994474	27994654	0.000000	0.000000	0.000000
ENSG00000276675	TTC28-AS1_4	22	+	28002484	28002595	0.000000	0.000000	0.000000
ENSG00000239249	RN7SL757P	22	-	28056153	28056453	0.000000	0.000000	0.000000
ENSG00000201209	SNORD42	22	-	28232756	28232823	0.000000	0.000000	0.000000
ENSG00000199797	Y_RNA	22	+	28303754	28303850	0.000000	0.000000	0.000000
ENSG00000276162	MIR5739	22	+	28459869	28459948	0.000000	0.000000	0.000000
ENSG00000266503	RN7SL162P	22	-	28642979	28643270	0.171233	5.586663	7.577326
ENSG00000183765	CHEK2	22	-	28687743	28742422	3.481831	293.525787	398.116058
ENSG00000100209	HSCB	22	+	28742031	28757515	1.046678	95.781067	129.910156
ENSG00000159873	CCDC117	22	+	28772674	28789301	5.844554	223.175583	302.698395
ENSG00000100219	XBP1	22	-	28794555	28800597	40.322155	2405.975098	3263.281738
ENSG00000226471	CTA-292E10.6	22	+	28800683	28848559	0.056493	98.915596	134.161591
ENSG00000272858	CTA-292E10.8	22	+	28814914	28815662	0.412550	13.459894	18.255978
ENSG00000224256	CTA-292E10.7	22	-	28835893	28836137	0.000000	0.000000	0.000000
ENSG00000183579	ZNRF3	22	+	28883592	29057487	0.163200	59.485130	80.681107
ENSG00000235786	ZNRF3-IT1	22	+	28992721	29018620	0.000000	0.000000	0.000000
ENSG00000177993	ZNRF3-AS1	22	-	29024999	29031476	0.000000	0.000000	0.000000
ENSG00000100249	C22orf31	22	-	29058672	29061844	0.000000	0.000000	0.000000
ENSG00000183762	KREMEN1	22	+	29073078	29168333	0.549998	63.149399	85.651047
ENSG00000226772	CTA-747E2.10	22	-	29099041	29111683	0.000000	0.000000	0.000000
ENSG00000200871	RNU6-810P	22	+	29134014	29134120	0.000000	0.000000	0.000000
ENSG00000251952	RNU6-1219P	22	-	29191697	29191808	0.000000	0.000000	0.000000
ENSG00000186998	EMID1	22	+	29205851	29259597	0.124028	15.089371	20.466076
ENSG00000100263	RHBDD3	22	-	29259852	29268209	3.341123	285.678040	387.471985
ENSG00000237015	CTA-984G1.5	22	+	29260889	29262037	0.000000	0.000000	0.000000
ENSG00000182944	EWSR1	22	+	29268009	29300525	10.200782	1325.868042	1798.306763
ENSG00000185340	GAS2L1	22	+	29306582	29312785	1.182784	89.431931	121.298676
ENSG00000100276	RASL10A	22	-	29312933	29319679	0.000000	0.000000	0.000000
ENSG00000273216	AC002059.10	22	-	29316744	29317220	0.000000	0.000000	0.000000
ENSG00000100280	AP1B1	22	-	29327680	29423179	1.773107	369.141815	500.675903
ENSG00000280968	MIR3653	22	-	29333158	29333267	0.367328	11.984477	16.254833
ENSG00000239127	SNORD125	22	-	29333163	29333258	0.402021	13.116374	17.790052
ENSG00000242156	AC000041.8	22	-	29419155	29423193	0.121902	3.977186	5.394352
ENSG00000278292	RFPL4AP6	22	+	29432944	29435005	0.000000	0.000000	0.000000
ENSG00000225465	RFPL1S	22	-	29436534	29478175	0.000000	0.000000	0.000000
ENSG00000274457	AC000041.10	22	+	29437583	29437733	0.000000	0.000000	0.000000
ENSG00000128250	RFPL1	22	+	29438583	29442455	0.000000	0.000000	0.000000
ENSG00000282816	AC000035.3	22	-	29480220	29481113	0.000000	0.000000	0.000000
ENSG00000100285	NEFH	22	+	29480230	29491390	0.836916	27.305300	37.034832
ENSG00000100296	THOC5	22	-	29505879	29555216	2.538852	220.187439	298.645477
ENSG00000234208	CTA-256D12.11	22	-	29513889	29535390	0.000000	0.000000	0.000000
ENSG00000184117	NIPSNAP1	22	-	29554808	29581337	12.497562	568.422852	770.965576
ENSG00000100220	RTCB	22	-	32387582	32412255	13.029851	652.575195	885.103394
ENSG00000185721	DRG1	22	+	31399523	31528740	11.285850	465.139832	630.880310
ENSG00000184708	EIF4ENIF1	22	-	31436977	31496108	1.719100	104.094589	141.185989
ENSG00000240591	RP11-247I13.11	22	+	31454251	31464204	0.000000	0.000000	0.000000
ENSG00000199248	RNU6-28P	22	-	31479383	31479489	0.915888	29.881845	40.529465
ENSG00000198089	SFI1	22	+	31488688	31618586	0.455201	247.876282	336.200531
ENSG00000233733	H2AFZP6	22	-	31521199	31521592	0.000000	0.000000	0.000000
ENSG00000229169	RP11-247I13.6	22	-	31538352	31538589	0.000000	0.000000	0.000000
ENSG00000214093	RP11-247I13.3	22	+	31559483	31559939	0.833698	27.200306	36.892429
ENSG00000241878	PISD	22	-	31618491	31662432	0.723113	277.853912	376.859955
ENSG00000100225	FBXO7	22	+	32474676	32498829	4.977857	853.582886	1157.734985
ENSG00000280356	RP1-101G11.3	22	+	34641179	34651862	0.027705	0.903906	1.225989
ENSG00000227895	ISX-AS1	22	-	34997719	35002862	0.000000	0.000000	0.000000
ENSG00000175329	ISX	22	+	35066136	35087387	0.000000	0.000000	0.000000
ENSG00000185666	SYN3	22	-	32512552	33058372	0.005203	20.421618	27.698328
ENSG00000236054	LL22NC03-104C7.1	22	+	32583300	32584204	0.000000	0.000000	0.000000
ENSG00000251890	RNA5SP497	22	-	32635102	32635198	0.000000	0.000000	0.000000
ENSG00000229673	LL22NC01-116C6.1	22	+	32783177	32784982	0.000000	0.000000	0.000000
ENSG00000100234	TIMP3	22	+	32801701	32863043	20.647730	673.654724	913.694092
ENSG00000228194	CTA-415G2.2	22	+	33014980	33015461	0.000000	0.000000	0.000000
ENSG00000233080	LINC01399	22	-	35119824	35231056	0.747779	24.397106	33.090382
ENSG00000273068	CTA-714B7.7	22	+	35122661	35127419	0.000000	0.000000	0.000000
ENSG00000279184	RP3-323A16.1	22	+	35160947	35215025	0.000000	0.000000	0.000000
ENSG00000238153	CTA-714B7.4	22	+	35164304	35165347	0.000000	0.000000	0.000000
ENSG00000243453	COX7BP1	22	-	35194699	35194942	0.481309	15.703231	21.298670
ENSG00000100281	HMGXB4	22	+	35257452	35295807	2.589244	140.236633	190.206314
ENSG00000100292	HMOX1	22	+	35380361	35394214	5.146362	237.436630	322.041016
ENSG00000273176	RP3-510H16.3	22	-	35298838	35299541	0.000000	0.000000	0.000000
ENSG00000100284	TOM1	22	+	35299275	35347994	0.448631	151.309555	205.224792
ENSG00000266320	MIR3909	22	+	35335640	35335758	0.000000	0.000000	0.000000
ENSG00000274280	MIR6069	22	-	35336721	35336799	0.000000	0.000000	0.000000
