Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000099994	SUSD2	22	+	24181259	24189110	0.453306	19.584028	26.110928
ENSG00000230712	GGTLC4P	22	-	24248074	24249466	0.000000	0.000000	0.000000
ENSG00000099998	GGT5	22	-	24219654	24245142	0.004526	0.275448	0.367249
ENSG00000128262	POM121L9P	22	+	24251828	24265525	0.077088	3.189155	4.252026
ENSG00000225098	BCRP1	22	-	24259929	24263764	0.000000	0.000000	0.000000
ENSG00000185686	PRAME	22	-	22547701	22559361	20.055452	1436.689453	1915.504517
ENSG00000220891	LL22NC03-63E9.3	22	+	22559343	22566602	0.000000	0.000000	0.000000
ENSG00000253120	IGLV2-34	22	+	22580014	22580296	0.000000	0.000000	0.000000
ENSG00000211656	IGLV2-33	22	+	22588155	22588688	0.000000	0.000000	0.000000
ENSG00000211657	IGLV3-32	22	+	22594528	22595056	0.000000	0.000000	0.000000
ENSG00000253920	IGLV3-31	22	+	22604445	22605165	0.000000	0.000000	0.000000
ENSG00000253329	IGLV3-30	22	+	22618572	22619163	0.000000	0.000000	0.000000
ENSG00000215456	BCRP4	22	+	22630061	22636153	0.000000	0.000000	0.000000
ENSG00000183169	POM121L1P	22	-	22639177	22644473	0.083789	4.382562	5.843168
ENSG00000100121	GGTLC2	22	+	22644475	22647903	0.332474	17.426956	23.234953
ENSG00000253338	IGLV3-29	22	+	22661299	22661542	0.303279	12.256118	16.340794
ENSG00000253451	IGLV2-28	22	+	22664473	22664907	0.000000	0.000000	0.000000
ENSG00000211658	IGLV3-27	22	+	22668288	22668806	0.000000	0.000000	0.000000
ENSG00000253913	IGLV3-26	22	+	22673152	22673602	0.000000	0.000000	0.000000
ENSG00000253779	IGLVVI-25-1	22	+	22679097	22679345	0.000000	0.000000	0.000000
ENSG00000211659	IGLV3-25	22	+	22686726	22687271	0.000000	0.000000	0.000000
ENSG00000232350	LL22NC03-102D1.16	22	+	22689831	22689978	0.000000	0.000000	0.000000
ENSG00000223999	LL22NC03-102D1.18	22	-	22692778	22693312	0.000000	0.000000	0.000000
ENSG00000253822	IGLV3-24	22	+	22694439	22694952	0.000000	0.000000	0.000000
ENSG00000211660	IGLV2-23	22	+	22697789	22698407	0.407371	16.462685	21.949312
ENSG00000253546	IGLVVI-22-1	22	+	22700760	22700970	0.000000	0.000000	0.000000
ENSG00000211661	IGLV3-22	22	+	22704265	22704822	0.000000	0.000000	0.000000
ENSG00000211662	IGLV3-21	22	+	22711689	22713203	0.000000	0.000000	0.000000
ENSG00000254240	IGLVI-20	22	+	22715290	22715419	0.000000	0.000000	0.000000
ENSG00000211663	IGLV3-19	22	+	22720623	22721145	0.480106	19.402052	25.868303
ENSG00000278667	LL22NC03-48A11.14	22	-	22730725	22731090	0.000000	0.000000	0.000000
ENSG00000211664	IGLV2-18	22	+	22734607	22735096	0.000000	0.000000	0.000000
ENSG00000253152	IGLV3-17	22	+	22738944	22739187	0.000000	0.000000	0.000000
ENSG00000211665	IGLV3-16	22	+	22747383	22747911	0.000000	0.000000	0.000000
ENSG00000253786	IGLV3-15	22	+	22755554	22755797	0.000000	0.000000	0.000000
ENSG00000211666	IGLV2-14	22	+	22758700	22759218	49.514561	2000.983521	2667.864258
ENSG00000253590	IGLV3-13	22	+	22762294	22762516	0.000000	0.000000	0.000000
ENSG00000211667	IGLV3-12	22	+	22771824	22772586	0.000000	0.000000	0.000000
ENSG00000231392	LL22NC03-24A12.8	22	+	22774529	22774691	0.000000	0.000000	0.000000
ENSG00000275772	LL22NC03-24A12.9	22	-	22785643	22787268	0.000000	0.000000	0.000000
ENSG00000211668	IGLV2-11	22	+	22792491	22793007	0.000000	0.000000	0.000000
ENSG00000274381	LL22NC03-84E4.13	22	+	22803076	22803360	0.000000	0.000000	0.000000
ENSG00000211669	IGLV3-10	22	+	22811747	22812285	0.000000	0.000000	0.000000
ENSG00000226477	LL22NC03-84E4.11	22	+	22814671	22814926	0.000000	0.000000	0.000000
ENSG00000211670	IGLV3-9	22	+	22819010	22819756	0.429501	17.357002	23.141685
ENSG00000278196	IGLV2-8	22	+	22822658	22823293	0.000000	0.000000	0.000000
ENSG00000237127	LL22NC03-84E4.8	22	+	22834865	22835117	0.679842	27.473787	36.630157
ENSG00000254077	IGLV3-7	22	+	22838602	22838872	0.000000	0.000000	0.000000
ENSG00000253448	IGLV3-6	22	+	22850375	22850624	0.000000	0.000000	0.000000
ENSG00000253234	IGLV2-5	22	+	22856762	22857038	0.000000	0.000000	0.000000
ENSG00000226420	IGLV3-4	22	+	22858025	22858268	0.000000	0.000000	0.000000
ENSG00000211672	IGLV4-3	22	+	22871507	22872035	0.000000	0.000000	0.000000
ENSG00000253963	IGLV3-2	22	+	22873212	22873440	0.000000	0.000000	0.000000
ENSG00000211673	IGLV3-1	22	+	22880706	22881396	0.000000	0.000000	0.000000
ENSG00000264824	MIR5571	22	+	22886267	22886379	0.000000	0.000000	0.000000
ENSG00000254709	IGLL5	22	+	22887780	22896107	0.000000	0.000000	0.000000
ENSG00000211674	IGLJ1	22	+	22893692	22893818	0.929921	37.579987	50.104515
ENSG00000211675	IGLC1	22	+	22895375	22895834	20.248327	818.275879	1090.988037
ENSG00000211676	IGLJ2	22	+	22899481	22899655	5.269143	212.936722	283.903534
ENSG00000211677	IGLC2	22	+	22900976	22901437	583.139465	23565.843750	31419.787109
ENSG00000211678	IGLJ3	22	+	22904850	22905025	4.914773	198.615906	264.809937
ENSG00000211679	IGLC3	22	+	22906342	22906803	227.995667	9213.765625	12284.498047
ENSG00000211680	IGLJ4	22	+	22910574	22910606	0.000000	0.000000	0.000000
ENSG00000254029	IGLC4	22	+	22910828	22911075	0.000000	0.000000	0.000000
ENSG00000211681	IGLJ5	22	+	22914237	22914308	0.000000	0.000000	0.000000
ENSG00000254030	IGLC5	22	+	22915635	22915927	2.354408	95.146385	126.856445
ENSG00000211682	IGLJ6	22	+	22918132	22918201	0.000000	0.000000	0.000000
ENSG00000222037	IGLC6	22	+	22919535	22919851	1.526011	61.669189	82.222084
ENSG00000211684	IGLJ7	22	+	22921390	22921435	0.000000	0.000000	0.000000
ENSG00000211685	IGLC7	22	+	22922594	22923034	1.172387	47.378525	63.168682
ENSG00000237472	AP000361.2	22	+	22988263	22988581	0.000000	0.000000	0.000000
ENSG00000223679	AP000362.1	22	+	22990690	23008356	0.000000	0.000000	0.000000
ENSG00000100218	RSPH14	22	-	23059415	23145021	0.000000	0.000000	0.000000
ENSG00000128266	GNAZ	22	+	23070361	23125037	0.093821	32.665279	43.551849
ENSG00000283438	Metazoa_SRP	22	-	23132730	23133005	0.000000	0.000000	0.000000
ENSG00000275635	U7	22	-	23137805	23137864	0.000000	0.000000	0.000000
ENSG00000100228	RAB36	22	+	23145326	23164350	0.444655	23.909569	31.878069
ENSG00000186716	BCR	22	+	23179704	23318037	0.400875	232.406281	309.861877
ENSG00000236794	BCRP8	22	-	23179918	23180172	0.000000	0.000000	0.000000
ENSG00000240160	RN7SL263P	22	-	23261782	23262071	0.000000	0.000000	0.000000
ENSG00000230701	FBXW4P1	22	+	23262767	23265005	0.389013	15.720801	20.960176
ENSG00000214526	AP000343.1	22	-	23322543	23322927	0.000000	0.000000	0.000000
ENSG00000236611	AP000343.2	22	+	23326616	23328493	0.000000	0.000000	0.000000
ENSG00000099991	CABIN1	22	+	24011192	24178628	1.095080	273.200684	364.252045
ENSG00000232545	KB-318B8.7	22	+	24101689	24103354	1.508961	60.980164	81.303421
ENSG00000100014	SPECC1L	22	+	24270817	24417740	2.614456	272.301331	363.052979
ENSG00000258555	SPECC1L-ADORA2A	22	+	24270898	24442356	0.562802	22.743967	30.323997
ENSG00000128271	ADORA2A	22	+	24417879	24442360	0.000000	0.000000	0.000000
ENSG00000178803	ADORA2A-AS1	22	-	24429206	24495074	0.062074	6.851655	9.135153
ENSG00000100024	UPB1	22	+	24494107	24528390	0.082717	7.568565	10.090991
ENSG00000228923	AP000355.2	22	+	24516508	24518386	0.000000	0.000000	0.000000
ENSG00000167037	SGSM1	22	+	24806169	24927578	0.053677	2.810535	3.747220
ENSG00000199783	SNORD56	22	-	24901147	24901214	0.000000	0.000000	0.000000
ENSG00000244752	CRYBB2	22	+	25219522	25231869	0.757150	30.597961	40.795544
ENSG00000138867	GUCD1	22	-	24540423	24555935	7.631346	449.899780	599.840820
ENSG00000100028	SNRPD3	22	+	24555503	24609980	12.808620	803.823547	1071.719238
ENSG00000100031	GGT1	22	+	24583750	24629005	0.478182	238.467697	317.943390
ENSG00000178026	LRRC75B	22	-	24585620	24593208	0.958212	69.325447	92.429993
ENSG00000230947	AP000356.2	22	+	24598054	24599398	0.000000	0.000000	0.000000
ENSG00000215481	BCRP3	22	+	24632915	24653356	0.374652	39.872318	53.160828
ENSG00000224124	POM121L10P	22	-	24657481	24658765	0.000000	0.000000	0.000000
ENSG00000224806	ARL5AP4	22	+	24686168	24686679	0.000000	0.000000	0.000000
ENSG00000224334	AP000357.4	22	+	24686923	24688087	0.149356	6.035778	8.047361
ENSG00000282012	LL22NC03-N95F10.1	22	-	24691122	24696003	0.000000	0.000000	0.000000
ENSG00000237601	AP000358.5	22	+	24703348	24703503	0.000000	0.000000	0.000000
ENSG00000182351	CRIP1P4	22	+	24712292	24712520	0.000000	0.000000	0.000000
ENSG00000184571	PIWIL3	22	-	24719034	24774720	0.000000	0.000000	0.000000
ENSG00000234884	CTA-407F11.8	22	-	25561117	25564462	0.000000	0.000000	0.000000
ENSG00000197077	KIAA1671	22	+	24952730	25197448	0.134319	89.538284	119.379303
ENSG00000279085	CTA-243E7.4	22	-	25009685	25015072	0.052022	2.102314	2.802966
ENSG00000279548	CTA-243E7.3	22	-	25022594	25024652	0.000000	0.000000	0.000000
ENSG00000279006	CTA-243E7.2	22	-	25048967	25051966	0.000000	0.000000	0.000000
ENSG00000279110	CTA-243E7.1	22	-	25052122	25065241	0.023704	0.957927	1.277181
ENSG00000203280	CTA-221G9.12	22	-	25102433	25112692	0.000000	0.000000	0.000000
ENSG00000271181	CTA-221G9.10	22	-	25179309	25179554	0.000000	0.000000	0.000000
ENSG00000236464	CTA-796E4.3	22	+	26161834	26164303	0.000000	0.000000	0.000000
ENSG00000229770	CTA-796E4.4	22	-	26161910	26163214	0.000000	0.000000	0.000000
ENSG00000100077	GRK3	22	+	25564849	25729294	2.089595	86.563957	115.413704
ENSG00000237387	CTA-407F11.7	22	-	25580241	25581382	0.000000	0.000000	0.000000
ENSG00000224003	YES1P1	22	+	25647261	25649232	0.274570	11.095928	14.793941
ENSG00000222585	RNA5SP494	22	-	25715041	25715169	0.000000	0.000000	0.000000
ENSG00000279298	CTA-221G9.11	22	-	25251523	25252602	0.000000	0.000000	0.000000
ENSG00000233577	RP3-462D8.2	22	-	25279529	25282674	0.000000	0.000000	0.000000
ENSG00000206066	IGLL3P	22	+	25318256	25320080	0.000000	0.000000	0.000000
ENSG00000230637	CTA-246H3.8	22	+	25327252	25339975	0.000000	0.000000	0.000000
ENSG00000231466	CTA-246H3.11	22	-	25349543	25350322	0.285897	11.553675	15.404244
ENSG00000100068	LRP5L	22	-	25351418	25405377	0.637761	64.663071	86.213760
ENSG00000272942	CTA-246H3.12	22	-	25434324	25435070	0.069612	2.813162	3.750722
ENSG00000272798	CTA-390C10.9	22	+	25436312	25436915	0.000000	0.000000	0.000000
ENSG00000271138	IGLVIVOR22-1	22	-	25437306	25437823	0.000000	0.000000	0.000000
ENSG00000100058	CRYBB2P1	22	+	25448105	25520854	0.865242	160.851028	214.458923
ENSG00000277872	MIR6817	22	+	25455646	25455711	1.000000	40.412022	53.880402
ENSG00000272977	CTA-390C10.10	22	+	25476218	25479971	0.356686	14.414401	19.218384
ENSG00000261188	CTA-445C9.14	22	+	26512537	26514568	0.961122	43.930252	58.571175
ENSG00000100095	SEZ6L	22	+	26169474	26383597	0.298387	13.959282	18.611584
ENSG00000224192	RP11-259P1.1	22	-	26241331	26254092	0.000000	0.000000	0.000000
ENSG00000128203	ASPHD2	22	+	26429273	26445015	0.595610	24.069805	32.091705
ENSG00000100099	HPS4	22	-	26443423	26483837	1.323242	288.469727	384.609924
ENSG00000133454	MYO18B	22	+	25742144	26031041	0.847874	56.795174	75.723679
ENSG00000278960	CTA-407F11.9	22	-	25756318	25756669	0.000000	0.000000	0.000000
ENSG00000231933	CTA-125H2.2	22	-	25876854	25903247	0.037342	10.503529	14.004108
ENSG00000232464	CTA-125H2.1	22	-	25959074	25983526	0.000000	0.000000	0.000000
ENSG00000223056	RN7SKP169	22	-	25963983	25964273	0.477663	19.303328	25.736673
ENSG00000232050	CTA-125H2.3	22	-	26006389	26006532	0.000000	0.000000	0.000000
ENSG00000100104	SRRD	22	+	26483877	26494658	2.197576	130.815491	174.413223
ENSG00000100109	TFIP11	22	-	26491225	26512505	2.330665	211.202621	281.591522
ENSG00000100122	CRYBB1	22	-	26599278	26618088	0.341198	13.788500	18.383884
ENSG00000196431	CRYBA4	22	+	26621964	26630672	0.000000	0.000000	0.000000
ENSG00000128294	TPST2	22	-	26521983	26596717	0.214238	52.079048	69.435783
ENSG00000221760	MIR548J	22	-	26555212	26555323	0.000000	0.000000	0.000000
ENSG00000213707	HMGB1P10	22	+	26560526	26561088	2.104796	85.059052	113.407249
ENSG00000223704	LINC01422	22	+	26858634	26865786	0.106901	4.320086	5.759869
ENSG00000235271	LINC01422	22	+	26903292	26920611	0.000000	0.000000	0.000000
ENSG00000279440	CTA-992D9.11	22	+	27019369	27024550	0.069857	2.823062	3.763923
ENSG00000280025	CTA-992D9.8	22	+	27102766	27107019	0.083216	3.362927	4.483711
ENSG00000231405	CTA-992D9.7	22	+	27143478	27159878	0.386892	15.635087	20.845896
ENSG00000233521	RP5-1172A22.1	22	-	27221349	27224727	0.000000	0.000000	0.000000
ENSG00000225783	MIAT	22	+	26646428	26676475	0.296460	32.308441	43.076088
ENSG00000278404	MIAT_exon1	22	+	26657521	26657655	0.005468	0.220973	0.294618
ENSG00000206028	CTA-373H7.7	22	-	26667693	26672654	0.000000	0.000000	0.000000
ENSG00000277941	MIAT_exon5_1	22	+	26671402	26671550	0.000000	0.000000	0.000000
ENSG00000275942	MIAT_exon5_2	22	+	26672164	26672248	0.000000	0.000000	0.000000
ENSG00000244625	MIATNB	22	+	26672767	26780207	0.035780	94.046326	125.389771
ENSG00000276991	MIAT_exon5_3	22	+	26673254	26673630	0.072351	2.923850	3.898301
ENSG00000224027	RP1-231P7P.1	22	-	27563839	27573573	0.218371	8.824814	11.765917
ENSG00000233574	CTA-929C8.5	22	+	27276240	27286349	0.000000	0.000000	0.000000
ENSG00000223726	CTA-929C8.7	22	-	27307483	27318538	0.000000	0.000000	0.000000
ENSG00000226741	CTA-929C8.6	22	+	27310651	27317456	0.000000	0.000000	0.000000
ENSG00000230051	CTA-929C8.8	22	+	27331787	27379265	0.000000	0.000000	0.000000
ENSG00000280445	RP1-205F14P.1	22	-	27414462	27419713	0.000000	0.000000	0.000000
ENSG00000227838	RP1-213J1P__B.1	22	-	27676559	27714970	0.000000	0.000000	0.000000
ENSG00000231495	RP1-213J1P__B.2	22	+	27707580	27709931	0.000000	0.000000	0.000000
ENSG00000226169	RP11-375H17.1	22	+	27716480	27721677	0.000000	0.000000	0.000000
ENSG00000169184	MN1	22	-	27748277	27801498	1.787989	90.499855	120.661331
ENSG00000159873	CCDC117	22	+	28772674	28789301	6.029374	291.411194	388.531738
ENSG00000183765	CHEK2	22	-	28687743	28742422	2.859039	347.622711	463.477203
ENSG00000100209	HSCB	22	+	28742031	28757515	1.364272	180.750595	240.990540
ENSG00000180957	PITPNB	22	-	27851669	27920134	2.595730	221.674713	295.553711
ENSG00000235954	TTC28-AS1	22	+	27919376	28008581	0.288514	256.355408	341.792694
ENSG00000277460	TTC28-AS1_1	22	+	27919384	27919545	0.000702	0.028369	0.037824
ENSG00000264073	MIR3199-1	22	-	27920525	27920612	0.000000	0.000000	0.000000
ENSG00000283225	MIR3199-2	22	+	27920526	27920611	0.000000	0.000000	0.000000
ENSG00000276150	TTC28-AS1_2	22	+	27922022	27922178	0.886902	35.841499	47.786636
ENSG00000100154	TTC28	22	-	27978014	28679865	0.083598	79.806625	106.404305
ENSG00000274342	TTC28-AS1_3	22	+	27994474	27994654	0.002294	0.092705	0.123602
ENSG00000276675	TTC28-AS1_4	22	+	28002484	28002595	0.023564	0.952269	1.269638
ENSG00000239249	RN7SL757P	22	-	28056153	28056453	0.000000	0.000000	0.000000
ENSG00000201209	SNORD42	22	-	28232756	28232823	0.000000	0.000000	0.000000
ENSG00000199797	Y_RNA	22	+	28303754	28303850	0.000000	0.000000	0.000000
ENSG00000276162	MIR5739	22	+	28459869	28459948	0.000000	0.000000	0.000000
ENSG00000266503	RN7SL162P	22	-	28642979	28643270	0.000000	0.000000	0.000000
ENSG00000100314	CABP7	22	+	29720084	29731839	0.000000	0.000000	0.000000
ENSG00000100319	ZMAT5	22	-	29730956	29767011	1.355469	181.792938	242.380280
ENSG00000200976	Y_RNA	22	+	29758758	29758859	0.000000	0.000000	0.000000
ENSG00000184076	UQCR10	22	+	29767369	29770413	15.762052	733.670105	978.185181
ENSG00000100325	ASCC2	22	-	29788608	29838304	1.807375	250.798019	334.383118
ENSG00000279699	RP1-102K2.9	22	-	30275215	30276951	0.080023	3.233891	4.311671
ENSG00000232530	RP1-102K2.6	22	+	30239194	30240538	0.000000	0.000000	0.000000
ENSG00000128342	LIF	22	-	30240447	30246851	3.854371	155.762924	207.675049
ENSG00000268812	RP1-102K2.8	22	+	30246205	30246998	0.000000	0.000000	0.000000
ENSG00000239282	GATSL3	22	-	30285117	30289627	0.362502	32.942101	43.920933
ENSG00000248751	RP1-130H16.18	22	-	30285238	30299482	0.007631	0.321356	0.428457
ENSG00000099992	TBC1D10A	22	-	30291990	30327046	0.211216	125.485466	167.306839
ENSG00000181123	RP4-539M6.14	22	+	30475364	30492804	0.000000	0.000000	0.000000
ENSG00000214161	SDC4P	22	-	30481311	30481911	0.000000	0.000000	0.000000
ENSG00000133488	SEC14L4	22	-	30488913	30505711	0.066692	2.746441	3.661766
ENSG00000214491	SEC14L6	22	-	30522799	30546682	0.172465	6.969659	9.292483
ENSG00000225774	SIRPAP1	22	+	30542536	30544305	0.000000	0.000000	0.000000
ENSG00000128242	GAL3ST1	22	-	30554635	30574587	0.000000	0.000000	0.000000
ENSG00000100330	MTMR3	22	+	29883155	30030866	1.310394	86.008583	114.673225
ENSG00000207455	RNU6-331P	22	-	29899587	29899693	0.000000	0.000000	0.000000
ENSG00000279159	RP3-394A18.1	22	-	29978950	30028236	0.122272	4.941258	6.588064
ENSG00000275818	MIR6818	22	+	30007049	30007113	0.000000	0.000000	0.000000
ENSG00000227117	HORMAD2-AS1	22	-	30008742	30080480	0.000000	0.000000	0.000000
ENSG00000227201	CNN2P1	22	-	30046276	30047193	0.217865	8.804365	11.738653
ENSG00000176635	HORMAD2	22	+	30080174	30177075	0.000000	0.000000	0.000000
ENSG00000226573	CTA-85E5.7	22	-	30105094	30105408	0.000000	0.000000	0.000000
ENSG00000225971	CTA-85E5.6	22	-	30136673	30137681	0.000000	0.000000	0.000000
ENSG00000099995	SF3A1	22	-	30331988	30356947	6.453427	358.617065	478.135742
ENSG00000187860	CCDC157	22	+	30356635	30378658	0.179830	19.093386	25.456764
ENSG00000099999	RNF215	22	-	30368811	30421771	0.599153	134.387299	179.175446
ENSG00000100003	SEC14L2	22	+	30396857	30425317	0.507710	35.100346	46.798470
ENSG00000249590	RP4-539M6.19	22	+	30409255	30428990	0.000000	0.000000	0.000000
ENSG00000273350	RP4-539M6.20	22	+	30420512	30420912	0.428928	17.333847	23.110813
ENSG00000222915	RNU6-564P	22	+	30421045	30421148	0.000000	0.000000	0.000000
ENSG00000272689	RP4-539M6.21	22	-	30421206	30421536	1.842900	74.475319	99.296188
ENSG00000242114	MTFP1	22	+	30425530	30429053	4.132665	243.821487	325.081482
ENSG00000100036	SLC35E4	22	+	30635652	30669016	0.427822	39.876080	53.165840
ENSG00000167065	DUSP18	22	-	30652051	30667890	0.198873	45.732224	60.973701
ENSG00000250318	CTA-963H5.5	22	-	30653877	30654814	0.000000	0.000000	0.000000
ENSG00000100029	PES1	22	-	30576625	30607083	4.219229	648.916748	865.185486
ENSG00000223831	RP1-56J10.8	22	+	30598309	30606687	0.000000	0.000000	0.000000
ENSG00000185339	TCN2	22	+	30606838	30627278	2.467933	127.151367	169.527939
ENSG00000185133	INPP5J	22	+	31122731	31134696	0.201783	20.122801	26.829260
ENSG00000100078	PLA2G3	22	-	31134809	31140607	0.548387	22.161427	29.547312
ENSG00000138942	RNF185	22	+	31160183	31207019	4.410637	195.236908	260.304779
ENSG00000254835	RNF185-AS1	22	-	31205264	31205616	0.055325	2.235795	2.980933
ENSG00000278920	RP3-412A9.17	22	+	31051630	31068327	0.047806	1.931937	2.575806
ENSG00000240186	RN7SL633P	22	+	31059989	31060285	0.066453	2.685500	3.580514
ENSG00000183963	SMTN	22	+	31064105	31104757	1.002039	245.711746	327.601715
ENSG00000273387	RP3-412A9.16	22	-	31082156	31083565	0.309087	12.490830	16.653730
ENSG00000198832	SELM	22	-	31104772	31120069	0.784972	79.671371	106.223969
ENSG00000235573	RP3-412A9.12	22	+	31113017	31113396	0.000000	0.000000	0.000000
ENSG00000213888	LINC01521	22	+	31346777	31348719	0.814205	37.789722	50.384155
ENSG00000100219	XBP1	22	-	28794555	28800597	33.689186	2278.694092	3038.129395
ENSG00000226471	CTA-292E10.6	22	+	28800683	28848559	0.043564	92.245613	122.988907
ENSG00000272858	CTA-292E10.8	22	+	28814914	28815662	0.606142	24.495424	32.659172
ENSG00000224256	CTA-292E10.7	22	-	28835893	28836137	0.000000	0.000000	0.000000
ENSG00000183579	ZNRF3	22	+	28883592	29057487	0.176213	81.905548	109.202751
ENSG00000235786	ZNRF3-IT1	22	+	28992721	29018620	0.419881	16.968239	22.623356
ENSG00000177993	ZNRF3-AS1	22	-	29024999	29031476	0.000000	0.000000	0.000000
ENSG00000100249	C22orf31	22	-	29058672	29061844	0.000000	0.000000	0.000000
ENSG00000183762	KREMEN1	22	+	29073078	29168333	0.457805	61.039406	81.382408
ENSG00000226772	CTA-747E2.10	22	-	29099041	29111683	0.000000	0.000000	0.000000
ENSG00000200871	RNU6-810P	22	+	29134014	29134120	0.000000	0.000000	0.000000
ENSG00000251952	RNU6-1219P	22	-	29191697	29191808	0.000000	0.000000	0.000000
ENSG00000186998	EMID1	22	+	29205851	29259597	0.078243	18.254110	24.337776
ENSG00000100263	RHBDD3	22	-	29259852	29268209	2.908831	261.064880	348.071686
ENSG00000237015	CTA-984G1.5	22	+	29260889	29262037	0.000000	0.000000	0.000000
ENSG00000182944	EWSR1	22	+	29268009	29300525	8.093714	1366.339111	1821.708008
ENSG00000185340	GAS2L1	22	+	29306582	29312785	0.734657	39.986362	53.312878
ENSG00000100276	RASL10A	22	-	29312933	29319679	0.000000	0.000000	0.000000
ENSG00000273216	AC002059.10	22	-	29316744	29317220	0.016771	0.677750	0.903628
ENSG00000100280	AP1B1	22	-	29327680	29423179	1.582914	425.746460	567.637817
ENSG00000280968	MIR3653	22	-	29333158	29333267	0.268793	10.862468	14.482675
ENSG00000239127	SNORD125	22	-	29333163	29333258	0.473258	19.125311	25.499331
ENSG00000242156	AC000041.8	22	-	29419155	29423193	0.084014	3.395175	4.526708
ENSG00000278292	RFPL4AP6	22	+	29432944	29435005	0.000000	0.000000	0.000000
ENSG00000225465	RFPL1S	22	-	29436534	29478175	0.024079	10.705831	14.273834
ENSG00000274457	AC000041.10	22	+	29437583	29437733	0.000000	0.000000	0.000000
ENSG00000128250	RFPL1	22	+	29438583	29442455	0.000000	0.000000	0.000000
ENSG00000282816	AC000035.3	22	-	29480220	29481113	0.000000	0.000000	0.000000
ENSG00000100285	NEFH	22	+	29480230	29491390	0.960350	38.809681	51.744041
ENSG00000100296	THOC5	22	-	29505879	29555216	2.283666	211.354782	281.794373
ENSG00000234208	CTA-256D12.11	22	-	29513889	29535390	0.508658	20.555897	27.406696
ENSG00000184117	NIPSNAP1	22	-	29554808	29581337	10.515086	606.703369	808.903381
ENSG00000186575	NF2	22	+	29603556	29698598	6.663390	350.444855	467.239899
ENSG00000233010	RPEP4	22	+	29608900	29609501	0.000000	0.000000	0.000000
ENSG00000184792	OSBP2	22	+	30693782	30907824	0.044885	98.749443	131.660309
ENSG00000264661	MIR3200	22	+	30731557	30731641	0.000000	0.000000	0.000000
ENSG00000237977	EIF4HP2	22	+	30902219	30902781	1.133215	45.795506	61.058079
ENSG00000235989	MORC2-AS1	22	+	30922308	30932449	0.000000	0.000000	0.000000
ENSG00000133422	MORC2	22	-	30925130	30968298	2.621924	132.447739	176.589462
ENSG00000253352	TUG1	22	+	30970677	30979395	11.775372	732.704346	976.897583
ENSG00000276664	TUG1_1	22	+	30971005	30971149	0.073733	2.979700	3.972764
ENSG00000276057	TUG1_2	22	+	30971296	30971382	0.027299	1.103208	1.470881
ENSG00000276965	TUG1_3	22	+	30972857	30973093	0.039266	1.586818	2.115668
ENSG00000275307	TUG1_4	22	+	30973417	30973597	0.000000	0.000000	0.000000
ENSG00000269987	RP3-430N8.11	22	-	30976515	30978848	0.090218	3.645892	4.860982
ENSG00000269972	RP3-430N8.10	22	-	30977516	30977858	0.055888	2.258547	3.011268
ENSG00000182541	LIMK2	22	+	31212239	31280080	0.601906	133.349274	177.791473
ENSG00000199695	RNU6-1128P	22	-	31222745	31222853	0.000000	0.000000	0.000000
ENSG00000202019	Y_RNA	22	-	31230071	31230172	0.000000	0.000000	0.000000
ENSG00000100100	PIK3IP1	22	-	31281593	31292534	1.036268	63.103733	84.134727
ENSG00000228839	PIK3IP1-AS1	22	+	31292499	31338021	0.019144	5.266979	7.022340
ENSG00000212542	RNA5SP496	22	+	31305404	31305512	0.000000	0.000000	0.000000
ENSG00000100105	PATZ1	22	-	31325804	31346232	2.607153	233.723495	311.618042
ENSG00000183530	PRR14L	22	-	31676256	31750140	3.195396	168.912216	225.206696
ENSG00000205856	C22orf42	22	-	32149006	32159322	0.072993	9.970090	13.292888
ENSG00000100170	SLC5A1	22	+	32043032	32113029	0.000000	0.000000	0.000000
ENSG00000100150	DEPDC5	22	+	31753951	31907034	0.705336	85.959999	114.608459
ENSG00000242251	RN7SL20P	22	+	31757202	31757498	0.427609	17.280544	23.039743
ENSG00000236132	CTA-440B3.1	22	-	31816379	31817491	0.000000	0.000000	0.000000
ENSG00000252909	RNU6-201P	22	+	31837238	31837298	0.000000	0.000000	0.000000
ENSG00000227813	RP1-180M12.1	22	-	31890344	31891434	0.000000	0.000000	0.000000
ENSG00000128254	C22orf24	22	-	31933521	31945518	0.100669	8.670359	11.559986
ENSG00000128245	YWHAH	22	+	31944461	31957603	3.156383	808.965088	1078.574219
ENSG00000227519	CTA-342B11.1	22	+	31963357	31970400	0.000000	0.000000	0.000000
ENSG00000230866	CTA-342B11.2	22	+	31970823	31973475	0.000000	0.000000	0.000000
ENSG00000240647	RN7SL305P	22	-	31981147	31981427	0.000000	0.000000	0.000000
ENSG00000128276	RFPL3	22	+	32354885	32361161	0.000000	0.000000	0.000000
ENSG00000271093	IGLCOR22-2	22	-	32356676	32356988	0.000000	0.000000	0.000000
ENSG00000205853	RFPL3S	22	-	32359906	32382052	0.089385	4.992986	6.657031
ENSG00000274617	RFPL3-AS1_1	22	+	32362972	32363059	0.000000	0.000000	0.000000
ENSG00000274170	RFPL3-AS1_2	22	+	32368497	32368567	0.000000	0.000000	0.000000
ENSG00000230736	RP1-149A16.3	22	+	32376664	32384343	0.000000	0.000000	0.000000
ENSG00000243519	IGLVIVOR22-2	22	+	32376682	32377135	0.000000	0.000000	0.000000
